commodity,month,avg_price
Cowpeas,6/1/2023,8578
Cowpeas,7/1/2023,9216
Cowpeas,10/1/2023,9000
Cowpeas,12/1/2023,9000
Cowpeas,1/1/2024,9000
Cowpeas,2/1/2024,8194.5
Cowpeas,3/1/2024,7087.5
Cowpeas,4/1/2024,8216.666667
Cowpeas,5/1/2024,7459.666667
Cowpeas,6/1/2024,7425
Cowpeas,7/1/2024,7240
Cowpeas,8/1/2024,4500
Cowpeas,9/1/2024,5400
Cowpeas,10/1/2024,6750
Cowpeas,12/1/2024,8000.1
Cowpeas,2/1/2025,9037.465
Cowpeas,3/1/2025,9000
"Fish (Omena, Dry)",1/1/2021,160
"Fish (Omena, Dry)",2/1/2021,154
"Fish (Omena, Dry)",3/1/2021,140.5
"Fish (Omena, Dry)",5/1/2021,164.75
"Fish (Omena, Dry)",6/1/2021,130
"Fish (Omena, Dry)",7/1/2021,144
"Fish (Omena, Dry)",8/1/2021,133
Fuel (Diesel),7/1/2014,104.67
Fuel (Diesel),7/1/2015,84.56
Fuel (Diesel),9/1/2015,80.94
Fuel (Diesel),12/1/2015,78.51
Fuel (Diesel),1/1/2016,76.7
Fuel (Diesel),2/1/2016,67.88
Fuel (Diesel),4/1/2016,67.21
Fuel (Diesel),5/1/2016,71.34
Fuel (Diesel),8/1/2016,84.51
Fuel (Diesel),11/1/2016,82.17
Fuel (Diesel),12/1/2016,87.2
Fuel (Diesel),1/1/2017,84.23
Fuel (Diesel),5/1/2017,88.05
Fuel (Diesel),8/1/2017,85.86
Fuel (Diesel),11/1/2017,82.17
Fuel (Diesel),1/1/2018,94.82
Fuel (Diesel),3/1/2018,97.86
Fuel (Diesel),4/1/2018,97.86
Fuel (Diesel),5/1/2018,98.64
Fuel (Diesel),6/1/2018,103.6
Fuel (Diesel),7/1/2018,103.25
Fuel (Diesel),9/1/2018,108.1
Fuel (Diesel),11/1/2018,112.83
Fuel (Diesel),12/1/2018,112.28
Fuel (Diesel),1/1/2019,102.24
Fuel (Diesel),3/1/2019,96.61
Fuel (Diesel),4/1/2019,102.13
Fuel (Diesel),5/1/2019,104.37
Fuel (Diesel),6/1/2019,104.72
Fuel (Diesel),7/1/2019,103.88
Fuel (Diesel),8/1/2019,100.6
Fuel (Diesel),10/1/2019,101.96
Fuel (Diesel),11/1/2019,104.61
Fuel (Diesel),12/1/2019,101.78
Fuel (Diesel),2/1/2020,104.45
Fuel (Diesel),3/1/2020,97.56
Fuel (Diesel),8/1/2020,94.63
Fuel (Kerosene),7/1/2014,84.12
Fuel (Kerosene),8/1/2014,83.05
Fuel (Kerosene),4/1/2015,57.21
Fuel (Kerosene),5/1/2015,59.24
Fuel (Kerosene),7/1/2015,62.74
Fuel (Kerosene),8/1/2015,58.94
Fuel (Kerosene),9/1/2015,53.52
Fuel (Kerosene),1/1/2016,46.13
Fuel (Kerosene),2/1/2016,39.62
Fuel (Kerosene),3/1/2016,42.15
Fuel (Kerosene),5/1/2016,47.96
Fuel (Kerosene),6/1/2016,59.01
Fuel (Kerosene),10/1/2016,58.71
Fuel (Kerosene),11/1/2016,62.16
Fuel (Kerosene),12/1/2016,63.56
Fuel (Kerosene),2/1/2017,67.19
Fuel (Kerosene),7/1/2017,65.56
Fuel (Kerosene),8/1/2017,63.42
Fuel (Kerosene),10/1/2017,58.71
Fuel (Kerosene),1/1/2018,74.78
Fuel (Kerosene),2/1/2018,76.75
Fuel (Kerosene),3/1/2018,77.45
Fuel (Kerosene),4/1/2018,76.72
Fuel (Kerosene),5/1/2018,78.22
Fuel (Kerosene),6/1/2018,84.24
Fuel (Kerosene),7/1/2018,85.73
Fuel (Kerosene),8/1/2018,84.95
Fuel (Kerosene),9/1/2018,108.4
Fuel (Kerosene),10/1/2018,108.84
Fuel (Kerosene),11/1/2018,111.83
Fuel (Kerosene),12/1/2018,105.22
Fuel (Kerosene),1/1/2019,101.7
Fuel (Kerosene),7/1/2019,101.97
Fuel (Kerosene),8/1/2019,103.95
Fuel (Kerosene),9/1/2019,100.64
Fuel (Kerosene),11/1/2019,104.06
Fuel (Kerosene),1/1/2020,103.95
Fuel (Kerosene),3/1/2020,77.28
Fuel (Kerosene),5/1/2020,79.77
Fuel (Kerosene),6/1/2020,62.46
Fuel (Kerosene),7/1/2020,65.45
Fuel (Kerosene),9/1/2020,83.15
Fuel (Kerosene),10/1/2020,83.73
Fuel (Kerosene),12/1/2020,83.56
Fuel (Petrol-Gasoline),7/1/2014,115.86
Fuel (Petrol-Gasoline),8/1/2014,116.62
Fuel (Petrol-Gasoline),6/1/2015,98.59
Fuel (Petrol-Gasoline),7/1/2015,98.59
Fuel (Petrol-Gasoline),8/1/2015,103.5
Fuel (Petrol-Gasoline),1/1/2016,88.64
Fuel (Petrol-Gasoline),4/1/2016,81.61
Fuel (Petrol-Gasoline),5/1/2016,85.14
Fuel (Petrol-Gasoline),6/1/2016,87.07
Fuel (Petrol-Gasoline),7/1/2016,92.93
Fuel (Petrol-Gasoline),11/1/2016,94.94
Fuel (Petrol-Gasoline),3/1/2017,101.05
Fuel (Petrol-Gasoline),4/1/2017,98
Fuel (Petrol-Gasoline),5/1/2017,99.59
Fuel (Petrol-Gasoline),7/1/2017,97.1
Fuel (Petrol-Gasoline),8/1/2017,96.08
Fuel (Petrol-Gasoline),10/1/2017,91.56
Fuel (Petrol-Gasoline),12/1/2017,94.2
Fuel (Petrol-Gasoline),3/1/2018,107.46
Fuel (Petrol-Gasoline),6/1/2018,108.81
Fuel (Petrol-Gasoline),7/1/2018,112.2
Fuel (Petrol-Gasoline),9/1/2018,116.7
Fuel (Petrol-Gasoline),10/1/2018,115.73
Fuel (Petrol-Gasoline),11/1/2018,118.11
Fuel (Petrol-Gasoline),12/1/2018,113.54
Fuel (Petrol-Gasoline),1/1/2019,104.21
Fuel (Petrol-Gasoline),2/1/2019,100.09
Fuel (Petrol-Gasoline),3/1/2019,101.35
Fuel (Petrol-Gasoline),4/1/2019,106.6
Fuel (Petrol-Gasoline),5/1/2019,112.03
Fuel (Petrol-Gasoline),6/1/2019,115.05
Fuel (Petrol-Gasoline),8/1/2019,112.53
Fuel (Petrol-Gasoline),10/1/2019,108.05
Fuel (Petrol-Gasoline),3/1/2020,92.87
Fuel (Petrol-Gasoline),4/1/2020,92.87
Fuel (Petrol-Gasoline),5/1/2020,83.33
Fuel (Petrol-Gasoline),6/1/2020,89.1
Fuel (Petrol-Gasoline),7/1/2020,100.48
Fuel (Petrol-Gasoline),9/1/2020,105.43
Fuel (Petrol-Gasoline),10/1/2020,107.27
Kale,8/1/2020,6
Kale,1/1/2021,642.6666667
Kale,2/1/2021,589.1769231
Kale,3/1/2021,910.5
Kale,4/1/2021,1165.888889
Kale,5/1/2021,1195.571429
Kale,6/1/2021,1219.571429
Kale,7/1/2021,1280
Kale,8/1/2021,1346.6
Kale,9/1/2021,947.6
Kale,10/1/2021,1084
Kale,11/1/2021,1305.20875
Kale,12/1/2021,1435.714286
Kale,1/1/2022,1515.166667
Kale,2/1/2022,1456.388889
Kale,3/1/2022,1658.611667
Kale,4/1/2022,1725.59375
Kale,5/1/2022,1634.7925
Kale,6/1/2022,1667.428571
Kale,7/1/2022,1437.666667
Kale,8/1/2022,1933.61
Kale,9/1/2022,1549.093333
Kale,10/1/2022,1388.928571
Kale,11/1/2022,2029.833333
Kale,12/1/2022,1342
Kale,1/1/2023,1348.4
Kale,2/1/2023,2227.354545
Kale,3/1/2023,2142.5
Kale,4/1/2023,1553.9425
Kale,5/1/2023,1166.778889
Kale,6/1/2023,1551.142857
Kale,7/1/2023,1330.142857
Kale,8/1/2023,1825
Kale,9/1/2023,1150
Kale,10/1/2023,1700
Kale,12/1/2023,981.25
Kale,2/1/2024,1500
Kale,3/1/2024,1029.5
Kale,4/1/2024,1515
Kale,5/1/2024,2063
Kale,6/1/2024,2062
Kale,7/1/2024,1575
Kale,8/1/2024,1625
Kale,9/1/2024,1528
Kale,10/1/2024,1750
Kale,11/1/2024,1833.5
Kale,12/1/2024,833.5
Kale,1/1/2025,2000
Maize,1/1/2006,14.8525
Maize,2/1/2006,15.78666667
Maize,3/1/2006,15.4875
Maize,4/1/2006,16.245
Maize,5/1/2006,17.795
Maize,6/1/2006,18.81
Maize,7/1/2006,18.0875
Maize,8/1/2006,16.2825
Maize,9/1/2006,13.175
Maize,10/1/2006,13.0675
Maize,11/1/2006,12.9425
Maize,12/1/2006,13.08333333
Maize,1/1/2007,13.21
Maize,2/1/2007,14.12666667
Maize,3/1/2007,12.6325
Maize,4/1/2007,12.615
Maize,5/1/2007,12.80666667
Maize,6/1/2007,13.405
Maize,7/1/2007,13.68666667
Maize,8/1/2007,13.68
Maize,9/1/2007,13.42666667
Maize,10/1/2007,13.4125
Maize,11/1/2007,13.8475
Maize,12/1/2007,13.305
Maize,1/1/2008,15.51
Maize,2/1/2008,14.25333333
Maize,3/1/2008,14.68666667
Maize,4/1/2008,17.0825
Maize,5/1/2008,21.2575
Maize,6/1/2008,21.6325
Maize,7/1/2008,21.8725
Maize,8/1/2008,22.265
Maize,9/1/2008,23.21
Maize,10/1/2008,24.058
Maize,11/1/2008,24.45
Maize,12/1/2008,24.416
Maize,1/1/2009,23.6225
Maize,2/1/2009,26.94
Maize,3/1/2009,29.06
Maize,4/1/2009,28.2575
Maize,5/1/2009,29.328
Maize,6/1/2009,27.686
Maize,7/1/2009,27.262
Maize,8/1/2009,29.516
Maize,9/1/2009,26.638
Maize,10/1/2009,25.12666667
Maize,11/1/2009,25.39666667
Maize,12/1/2009,24.9425
Maize,1/1/2010,25.564
Maize,2/1/2010,24.0625
Maize,3/1/2010,21.9375
Maize,4/1/2010,21.958
Maize,5/1/2010,19.312
Maize,6/1/2010,18.35
Maize,7/1/2010,15.0025
Maize,8/1/2010,14.54
Maize,9/1/2010,14.822
Maize,10/1/2010,14.1875
Maize,11/1/2010,15.77
Maize,12/1/2010,16.058
Maize,1/1/2011,16.7425
Maize,2/1/2011,20.8625
Maize,3/1/2011,23.0075
Maize,4/1/2011,28.088
Maize,5/1/2011,34.955
Maize,6/1/2011,39.424
Maize,7/1/2011,46.382
Maize,8/1/2011,39.06
Maize,9/1/2011,33.868
Maize,10/1/2011,32.89
Maize,11/1/2011,34.8375
Maize,12/1/2011,35.482
Maize,1/1/2012,35.3225
Maize,2/1/2012,32.34
Maize,3/1/2012,31.90666667
Maize,4/1/2012,32.012
Maize,5/1/2012,37.11
Maize,6/1/2012,39.00333333
Maize,7/1/2012,37.055
Maize,8/1/2012,35.985
Maize,9/1/2012,33.0525
Maize,10/1/2012,32.5075
Maize,11/1/2012,29.78
Maize,12/1/2012,28.83
Maize,1/1/2013,29.63333333
Maize,2/1/2013,30.794
Maize,3/1/2013,31.114
Maize,4/1/2013,31.786
Maize,5/1/2013,32.102
Maize,6/1/2013,32.11
Maize,7/1/2013,29.69
Maize,8/1/2013,29.20666667
Maize,9/1/2013,31.92333333
Maize,10/1/2013,33.055
Maize,11/1/2013,31.2
Maize,12/1/2013,31.04
Maize,1/1/2014,33.8425
Maize,2/1/2014,32.348
Maize,3/1/2014,32.822
Maize,4/1/2014,34.58
Maize,5/1/2014,36.278
Maize,6/1/2014,37.392
Maize,7/1/2014,36.9925
Maize,8/1/2014,32.995
Maize,9/1/2014,30.78
Maize,10/1/2014,28.72
Maize,11/1/2014,27.5775
Maize,12/1/2014,25.852
Maize,1/1/2015,26.506
Maize,2/1/2015,25.6
Maize,3/1/2015,25.5375
Maize,4/1/2015,30.635
Maize,5/1/2015,31.80333333
Maize,6/1/2015,32.27333333
Maize,7/1/2015,31.22
Maize,8/1/2015,33
Maize,9/1/2015,28.7775
Maize,10/1/2015,27.835
Maize,11/1/2015,27.825
Maize,12/1/2015,28.082
Maize,1/1/2016,28.21333333
Maize,2/1/2016,29.0025
Maize,3/1/2016,27.1375
Maize,4/1/2016,28.1
Maize,5/1/2016,28.905
Maize,6/1/2016,30.285
Maize,7/1/2016,31.914
Maize,8/1/2016,31.53
Maize,9/1/2016,30.528
Maize,10/1/2016,31.25
Maize,11/1/2016,31.43
Maize,12/1/2016,31.79
Maize,1/1/2017,37.77
Maize,2/1/2017,39.526
Maize,3/1/2017,46.024
Maize,4/1/2017,48.656
Maize,5/1/2017,52.11
Maize,6/1/2017,51.2625
Maize,7/1/2017,44.608
Maize,8/1/2017,38.934
Maize,9/1/2017,36.386
Maize,10/1/2017,33.744
Maize,11/1/2017,33.088
Maize,12/1/2017,31.728
Maize,1/1/2018,30.2425
Maize,2/1/2018,30.6925
Maize,3/1/2018,30.4575
Maize,4/1/2018,29.77
Maize,5/1/2018,29.382
Maize,6/1/2018,27.71
Maize,7/1/2018,26.562
Maize,8/1/2018,22.188
Maize,9/1/2018,21.952
Maize,10/1/2018,20.5
Maize,11/1/2018,22.116
Maize,12/1/2018,23.554
Maize,1/1/2019,23.9275
Maize,2/1/2019,23.598
Maize,3/1/2019,23.4175
Maize,4/1/2019,30.918
Maize,5/1/2019,38.51
Maize,6/1/2019,39.465
Maize,7/1/2019,41.226
Maize,8/1/2019,39.1025
Maize,9/1/2019,37.2325
Maize,10/1/2019,36.792
Maize,11/1/2019,35.24
Maize,12/1/2019,31.65333333
Maize,1/1/2020,34.8725
Maize,2/1/2020,37.08
Maize,3/1/2020,35.725
Maize,4/1/2020,37.55
Maize,5/1/2020,37.33
Maize,6/1/2020,35.965
Maize,7/1/2020,32.22333333
Maize,8/1/2020,37.1
Maize,9/1/2020,30.22333333
Maize,10/1/2020,26.25
Maize,11/1/2020,24.78
Maize,12/1/2020,26.01
Maize,1/1/2021,39.35888889
Maize,2/1/2021,42.914
Maize,3/1/2021,43.42333333
Maize,4/1/2021,43.08653846
Maize,5/1/2021,39.75666667
Maize,6/1/2021,43.76782609
Maize,7/1/2021,45.64105263
Maize,8/1/2021,48.8784
Maize,9/1/2021,47.6
Maize,10/1/2021,45.69588235
Maize,11/1/2021,45.5655
Maize,12/1/2021,51.19727273
Maize,1/1/2022,48.48583333
Maize,2/1/2022,45.14214286
Maize,3/1/2022,31.25666667
Maize,4/1/2022,36.88
Maize,1/1/2023,67.22
Maize,2/1/2023,67.7375
Maize,3/1/2023,69.16666667
Maize,4/1/2023,75.83333333
Maize,5/1/2023,81.185
Maize,6/1/2023,72.805
Maize,7/1/2023,80.69181818
Maize,10/1/2023,76.41666667
Maize,11/1/2023,70.685
Maize,12/1/2023,65.32714286
Maize,1/1/2024,68.9325
Maize,2/1/2024,70.234
Maize,3/1/2024,73.726
Maize,4/1/2024,57.1925
Maize,5/1/2024,56.98
Maize,6/1/2024,57.58
Maize,7/1/2024,57.21666667
Maize,8/1/2024,56.42181818
Maize,9/1/2024,47.85714286
Maize,10/1/2024,56.475
Maize,11/1/2024,58.055
Maize,12/1/2024,56.95444444
Maize,1/1/2025,53.332
Maize,2/1/2025,56.14444444
Maize,3/1/2025,64.70125
Maize (White),1/1/2006,613.2857143
Maize (White),2/1/2006,344.75
Maize (White),3/1/2006,615.8242857
Maize (White),4/1/2006,339.75
Maize (White),5/1/2006,875.8675
Maize (White),6/1/2006,828.4775
Maize (White),7/1/2006,1235
Maize (White),8/1/2006,920.4166667
Maize (White),9/1/2006,19.5
Maize (White),10/1/2006,275
Maize (White),11/1/2006,651.75
Maize (White),12/1/2006,690.8742857
Maize (White),1/1/2007,624.8333333
Maize (White),2/1/2007,297.2
Maize (White),3/1/2007,525.6642857
Maize (White),4/1/2007,707.334
Maize (White),5/1/2007,328.215
Maize (White),6/1/2007,622.395
Maize (White),7/1/2007,258.982
Maize (White),8/1/2007,613.865
Maize (White),9/1/2007,499.354
Maize (White),10/1/2007,1239.66
Maize (White),11/1/2007,630.2616667
Maize (White),12/1/2007,618.83
Maize (White),1/1/2008,524.4
Maize (White),2/1/2008,861.3333333
Maize (White),3/1/2008,807.1
Maize (White),4/1/2008,644
Maize (White),5/1/2008,1100.5
Maize (White),6/1/2008,1584.458
Maize (White),7/1/2008,745.6183333
Maize (White),8/1/2008,1361.333333
Maize (White),9/1/2008,724.3533333
Maize (White),10/1/2008,1544.111667
Maize (White),11/1/2008,1513.7
Maize (White),12/1/2008,1031.5625
Maize (White),1/1/2009,888.9642857
Maize (White),2/1/2009,1260
Maize (White),3/1/2009,1339.98
Maize (White),4/1/2009,1379
Maize (White),5/1/2009,1151.4
Maize (White),6/1/2009,45.35
Maize (White),7/1/2009,1314.8125
Maize (White),8/1/2009,864.1466667
Maize (White),9/1/2009,551.5
Maize (White),10/1/2009,1363.5
Maize (White),11/1/2009,1543.7
Maize (White),12/1/2009,791
Maize (White),1/1/2010,42.7
Maize (White),2/1/2010,928.3142857
Maize (White),3/1/2010,1609.125
Maize (White),4/1/2010,791.986
Maize (White),5/1/2010,742.7
Maize (White),6/1/2010,840.75
Maize (White),7/1/2010,612.222
Maize (White),8/1/2010,1050.666667
Maize (White),9/1/2010,843.0414286
Maize (White),10/1/2010,961.1666667
Maize (White),11/1/2010,683.94
Maize (White),12/1/2010,1091.4
Maize (White),1/1/2011,942.75
Maize (White),2/1/2011,1008.433333
Maize (White),3/1/2011,1170.666667
Maize (White),4/1/2011,2048
Maize (White),5/1/2011,1291.32
Maize (White),6/1/2011,992.25
Maize (White),7/1/2011,2902.966667
Maize (White),8/1/2011,1699.776667
Maize (White),9/1/2011,2353.25
Maize (White),10/1/2011,968.7666667
Maize (White),11/1/2011,2159.105
Maize (White),12/1/2011,1389.426
Maize (White),1/1/2012,1791.47
Maize (White),2/1/2012,1543.775
Maize (White),3/1/2012,1717.396
Maize (White),4/1/2012,1166.534
Maize (White),5/1/2012,1731.845714
Maize (White),6/1/2012,2016.93
Maize (White),7/1/2012,1432.474286
Maize (White),8/1/2012,1512.12
Maize (White),9/1/2012,1589.25
Maize (White),10/1/2012,1719.374286
Maize (White),11/1/2012,1803.6
Maize (White),12/1/2012,1500.871667
Maize (White),1/1/2013,875.56
Maize (White),2/1/2013,1193.756
Maize (White),3/1/2013,2446
Maize (White),4/1/2013,1843.9
Maize (White),5/1/2013,1473.55
Maize (White),6/1/2013,1440
Maize (White),7/1/2013,1215.6
Maize (White),8/1/2013,1079.888
Maize (White),9/1/2013,1954.271667
Maize (White),10/1/2013,2461.8
Maize (White),11/1/2013,1246.384
Maize (White),12/1/2013,1555.5875
Maize (White),1/1/2014,1401.2
Maize (White),2/1/2014,1541.75
Maize (White),3/1/2014,2560.45
Maize (White),4/1/2014,1644.516667
Maize (White),5/1/2014,1580.505
Maize (White),6/1/2014,1965.4
Maize (White),7/1/2014,1120.783333
Maize (White),8/1/2014,2297.3825
Maize (White),9/1/2014,1778.22
Maize (White),10/1/2014,1351.683333
Maize (White),11/1/2014,1204.45
Maize (White),12/1/2014,1097.69
Maize (White),1/1/2015,1550.02
Maize (White),2/1/2015,901.4222222
Maize (White),3/1/2015,921.8116667
Maize (White),4/1/2015,897.04
Maize (White),5/1/2015,1092.618182
Maize (White),6/1/2015,1061.109091
Maize (White),7/1/2015,795.7614286
Maize (White),8/1/2015,1297.428571
Maize (White),9/1/2015,963.9888889
Maize (White),10/1/2015,1001.168182
Maize (White),11/1/2015,1012.610909
Maize (White),12/1/2015,1015.4375
Maize (White),1/1/2016,1243.125
Maize (White),2/1/2016,802.58
Maize (White),3/1/2016,1047.525
Maize (White),4/1/2016,1287
Maize (White),5/1/2016,1533.888889
Maize (White),6/1/2016,1124.16
Maize (White),7/1/2016,1042.392727
Maize (White),8/1/2016,1143.913846
Maize (White),9/1/2016,828.0818182
Maize (White),10/1/2016,1018.375
Maize (White),11/1/2016,651.9777778
Maize (White),12/1/2016,757.5625
Maize (White),1/1/2017,1429.571429
Maize (White),2/1/2017,1567.777778
Maize (White),3/1/2017,2186.514286
Maize (White),4/1/2017,1481.925
Maize (White),5/1/2017,1740.6125
Maize (White),6/1/2017,1154.7375
Maize (White),7/1/2017,2667
Maize (White),8/1/2017,788.8555556
Maize (White),9/1/2017,1033.181818
Maize (White),10/1/2017,1096.438889
Maize (White),11/1/2017,742.486
Maize (White),12/1/2017,678.7875
Maize (White),1/1/2018,1337.709091
Maize (White),2/1/2018,1409.416667
Maize (White),3/1/2018,1048.06875
Maize (White),4/1/2018,737.2090909
Maize (White),5/1/2018,680.9625
Maize (White),6/1/2018,1197.863636
Maize (White),7/1/2018,1450.228571
Maize (White),8/1/2018,650
Maize (White),9/1/2018,730.1454545
Maize (White),10/1/2018,673.0942857
Maize (White),11/1/2018,473.825
Maize (White),12/1/2018,853.0233333
Maize (White),1/1/2019,369.7285714
Maize (White),2/1/2019,1105.21
Maize (White),3/1/2019,714
Maize (White),4/1/2019,922.589
Maize (White),5/1/2019,1548.333333
Maize (White),6/1/2019,1274.833333
Maize (White),7/1/2019,921.7888889
Maize (White),8/1/2019,1881.875
Maize (White),9/1/2019,1790
Maize (White),10/1/2019,1330.142857
Maize (White),11/1/2019,1226.8875
Maize (White),12/1/2019,1025.655556
Maize (White),1/1/2020,1840.714286
Maize (White),2/1/2020,1588.53125
Maize (White),3/1/2020,952.525
Maize (White),4/1/2020,58.175
Maize (White),5/1/2020,52.16
Maize (White),6/1/2020,60.45
Maize (White),7/1/2020,58.6
Maize (White),8/1/2020,46.75
Maize (White),9/1/2020,48.18333333
Maize (White),10/1/2020,57.16666667
Maize (White),11/1/2020,39.95
Maize (White),12/1/2020,55.65714286
"Maize (White, Dry)",1/1/2021,3127.5
"Maize (White, Dry)",2/1/2021,2788.285714
"Maize (White, Dry)",3/1/2021,2684.833333
"Maize (White, Dry)",4/1/2021,3114.875
"Maize (White, Dry)",5/1/2021,2565.833333
"Maize (White, Dry)",6/1/2021,2825.090909
"Maize (White, Dry)",7/1/2021,2973.2
"Maize (White, Dry)",8/1/2021,3269.25
"Maize (White, Dry)",9/1/2021,3059.25
"Maize (White, Dry)",10/1/2021,3350.875
"Maize (White, Dry)",11/1/2021,2814.642857
"Maize (White, Dry)",12/1/2021,3242.8
"Maize (White, Dry)",1/1/2022,3438
"Maize (White, Dry)",2/1/2022,3239.4375
"Maize (White, Dry)",3/1/2022,3168.225
"Maize (White, Dry)",4/1/2022,3636.988571
"Maize (White, Dry)",5/1/2022,4343.325
"Maize (White, Dry)",6/1/2022,5634.4
"Maize (White, Dry)",7/1/2022,6129.272727
"Maize (White, Dry)",8/1/2022,5904.118571
"Maize (White, Dry)",9/1/2022,5841.12
"Maize (White, Dry)",10/1/2022,5807.1
"Maize (White, Dry)",11/1/2022,5858.714286
"Maize (White, Dry)",12/1/2022,5360.4
"Maize (White, Dry)",1/1/2023,5286.428571
"Maize (White, Dry)",2/1/2023,5797.8125
"Maize (White, Dry)",3/1/2023,6164.333333
"Maize (White, Dry)",4/1/2023,5792.625
"Maize (White, Dry)",5/1/2023,6351.788571
"Maize (White, Dry)",6/1/2023,6864.5
"Maize (White, Dry)",7/1/2023,6613.142857
"Maize (White, Dry)",9/1/2023,4850
"Maize (White, Dry)",10/1/2023,5477.776667
"Maize (White, Dry)",12/1/2023,4239.75
"Maize (White, Dry)",1/1/2024,4151.57
"Maize (White, Dry)",2/1/2024,2982.6
"Maize (White, Dry)",3/1/2024,3483.166667
"Maize (White, Dry)",4/1/2024,3136.5
"Maize (White, Dry)",5/1/2024,3179
"Maize (White, Dry)",6/1/2024,3054.5
"Maize (White, Dry)",7/1/2024,3662.5
"Maize (White, Dry)",8/1/2024,3468.5
"Maize (White, Dry)",9/1/2024,3403
"Maize (White, Dry)",12/1/2024,3950.1
"Maize (White, Dry)",1/1/2025,4233.15
"Maize (White, Dry)",2/1/2025,4337.55
"Maize (White, Dry)",3/1/2025,4433.4
Maize Flour,1/1/2018,102.86
Maize Flour,8/1/2020,62
Maize Flour,1/1/2021,59.94142857
Maize Flour,2/1/2021,62.336
Maize Flour,3/1/2021,64.43142857
Maize Flour,4/1/2021,62.046875
Maize Flour,5/1/2021,61.188125
Maize Flour,6/1/2021,62.85647059
Maize Flour,7/1/2021,64.10846154
Maize Flour,8/1/2021,61.96388889
Maize Flour,9/1/2021,61.04764706
Maize Flour,10/1/2021,61.756
Maize Flour,11/1/2021,62.94071429
Maize Flour,12/1/2021,67.39625
Maize Flour,1/1/2022,63.11375
Maize Flour,2/1/2022,70.31636364
Maize Flour,3/1/2022,80
Maize Flour,11/1/2022,120
Maize Flour,1/1/2023,101.4442857
Maize Flour,2/1/2023,105.2588889
Maize Flour,3/1/2023,108.0957143
Maize Flour,4/1/2023,109.306
Maize Flour,5/1/2023,115.5133333
Maize Flour,6/1/2023,115.42125
Maize Flour,7/1/2023,116.954
Maize Flour,10/1/2023,106.5866667
Maize Flour,11/1/2023,111.1675
Maize Flour,12/1/2023,102.9625
Maize Flour,1/1/2024,100.175
Maize Flour,2/1/2024,99.68666667
Maize Flour,3/1/2024,94.003
Maize Flour,4/1/2024,96.28285714
Maize Flour,5/1/2024,90.16333333
Maize Flour,6/1/2024,87
Maize Flour,7/1/2024,80.2675
Maize Flour,8/1/2024,82.207
Maize Flour,9/1/2024,81.38833333
Maize Flour,10/1/2024,75.08375
Maize Flour,11/1/2024,80.94375
Maize Flour,12/1/2024,84.25
Maize Flour,1/1/2025,83.58
Maize Flour,2/1/2025,85.455
Maize Flour,3/1/2025,86.8775
Meat (Beef),1/1/2021,450
Meat (Beef),2/1/2021,453.96
Meat (Beef),3/1/2021,488.1333333
Meat (Beef),4/1/2021,472.713125
Meat (Beef),5/1/2021,525.7822222
Meat (Beef),6/1/2021,514.0909091
Meat (Beef),7/1/2021,511.1111111
Meat (Beef),8/1/2021,494.1666667
Meat (Beef),9/1/2021,487.56875
Meat (Beef),10/1/2021,521.5754545
Meat (Beef),11/1/2021,515.5555556
Meat (Beef),12/1/2021,520
Meat (Beef),1/1/2022,497.376
Meat (Beef),2/1/2022,491.6666667
Meat (Beef),3/1/2022,500
Meat (Beef),1/1/2023,550
Meat (Beef),2/1/2023,600
Meat (Beef),4/1/2023,600
Meat (Beef),5/1/2023,500
Meat (Beef),7/1/2023,500
Meat (Beef),11/1/2023,625.454
Meat (Beef),12/1/2023,650
Meat (Beef),1/1/2024,600
Meat (Beef),2/1/2024,650
Meat (Beef),3/1/2024,10
Meat (Beef),4/1/2024,600
Meat (Beef),5/1/2024,600
Meat (Beef),6/1/2024,600
Meat (Beef),7/1/2024,570
Meat (Beef),9/1/2024,650
Meat (Beef),10/1/2024,525
Meat (Beef),11/1/2024,587.5
Meat (Beef),12/1/2024,602.7766667
Meat (Beef),1/1/2025,635.4175
Meat (Beef),2/1/2025,600
Meat (Beef),3/1/2025,600
Meat (Camel),2/1/2021,412
Meat (Camel),3/1/2021,430.4085714
Meat (Camel),4/1/2021,490.18
Meat (Camel),5/1/2021,466.665
Meat (Camel),6/1/2021,470.984
Meat (Camel),7/1/2021,465.5725
Meat (Camel),8/1/2021,454.342
Meat (Camel),9/1/2021,456.46
Meat (Camel),10/1/2021,508.3333333
Meat (Camel),11/1/2021,490.3133333
Meat (Camel),12/1/2021,494.08
Meat (Camel),1/1/2022,400
Meat (Camel),2/1/2022,425
Meat (Camel),1/1/2023,400
Meat (Camel),2/1/2023,562.5
Meat (Camel),3/1/2023,490.5633333
Meat (Camel),4/1/2023,556.5766667
Meat (Camel),5/1/2023,533.5725
Meat (Camel),6/1/2023,534.89
Meat (Camel),7/1/2023,450
Meat (Camel),10/1/2023,586.67
Meat (Camel),11/1/2023,500
Meat (Camel),12/1/2023,588.3333333
Meat (Camel),1/1/2024,600
Meat (Camel),2/1/2024,600
Meat (Camel),3/1/2024,600
Meat (Camel),4/1/2024,600
Meat (Camel),5/1/2024,600
Meat (Camel),6/1/2024,616.6666667
Meat (Camel),7/1/2024,608.52
Meat (Camel),8/1/2024,612.77
Meat (Camel),9/1/2024,566.5975
Meat (Camel),10/1/2024,600
